price,area,bathroom,bhk,balconies
0.23018587360594794,0.0645,0.5555555555555556,0.5,0.25
0.07992565055762081,0.02666666666666667,0.3333333333333333,0.375,0.125
0.01754931226765799,0.016916666666666667,0.2222222222222222,0.25,0.25
0.014000929368029739,0.010916666666666667,0.2222222222222222,0.25,0.0
0.04275092936802974,0.016666666666666666,0.2222222222222222,0.25,0.125
0.08959107806691449,0.028333333333333335,0.3333333333333333,0.5,0.25
0.01858736059479554,0.012933333333333333,0.2222222222222222,0.25,0.0
0.0984047843866171,0.026966666666666667,0.2222222222222222,0.25,0.125
0.16583617100371748,0.04563333333333334,0.3333333333333333,0.375,0.125
0.07376563197026022,0.0273,0.3333333333333333,0.375,0.25
0.03531598513011152,0.02341666666666667,0.2222222222222222,0.25,0.25
0.017882617100371746,0.012933333333333333,0.2222222222222222,0.25,0.25
0.023459412639405205,0.016966666666666668,0.3333333333333333,0.375,0.375
0.10743494423791822,0.02766666666666667,0.3333333333333333,0.375,0.125
0.11152416356877323,0.04106666666666667,0.4444444444444444,0.5,0.375
0.013837918215613382,0.0132,0.3333333333333333,0.375,0.0
0.01120446096654275,0.009133333333333334,0.1111111111111111,0.125,0.0
0.027275092936802973,0.022233333333333334,0.3333333333333333,0.375,0.0
0.024417286245353158,0.019583333333333335,0.2222222222222222,0.25,0.0
0.028677323420074348,0.023,0.2222222222222222,0.25,0.0
0.03158661710037174,0.025333333333333336,0.3333333333333333,0.375,0.0
0.03136371375464684,0.022683333333333333,0.3333333333333333,0.375,0.375
0.0966542750929368,0.0285,0.3333333333333333,0.375,0.125
0.07881040892193308,0.024833333333333336,0.3333333333333333,0.375,0.125
0.01541171003717472,0.012016666666666667,0.1111111111111111,0.125,0.0
0.036558736059479555,0.026016666666666667,0.3333333333333333,0.375,0.0
0.046043866171003714,0.032766666666666666,0.3333333333333333,0.375,0.0
0.01486988847583643,0.007500000000000001,0.1111111111111111,0.125,0.0
0.03345724907063197,0.018000000000000002,0.3333333333333333,0.375,0.0
0.017735687732342006,0.0171,0.2222222222222222,0.25,0.0
0.03411524163568773,0.026600000000000002,0.3333333333333333,0.375,0.0
0.02669888475836431,0.022166666666666668,0.2222222222222222,0.25,0.0
0.032022304832713754,0.024333333333333335,0.3333333333333333,0.375,0.0
0.024650185873605946,0.02376666666666667,0.3333333333333333,0.375,0.0
0.017397769516728626,0.015000000000000001,0.2222222222222222,0.25,0.0
0.011686375464684014,0.0051333333333333335,0.1111111111111111,0.125,0.125
0.032235520446096656,0.026016666666666667,0.3333333333333333,0.375,0.0
0.03255390334572491,0.02316666666666667,0.3333333333333333,0.375,0.0
0.03345724907063197,0.028333333333333335,0.3333333333333333,0.375,0.25
0.07026022304832713,0.029500000000000002,0.3333333333333333,0.375,0.125
0.01754931226765799,0.016916666666666667,0.2222222222222222,0.25,0.25
0.021903345724907063,0.020416666666666666,0.2222222222222222,0.25,0.25
0.01486988847583643,0.007500000000000001,0.1111111111111111,0.125,0.0
